report_date_as_yyyy_mm_dd,market_and_exchange_names,cftc_contract_market_code,open_interest_all,m_money_positions_long_all,m_money_positions_short_all,date,mm_net,mm_net_oi,chg4,crowd_pct,unwind4_pct
2008-10-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,313709,69214,23048,2008-10-28,46166,0.14716186019527652,-0.07602425499257368,0.20967741935483872,0.85
2008-11-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,303908,71373,25156,2008-11-04,46217,0.15207562815062453,-0.060456240248064314,0.24,0.7768595041322314
2008-11-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,293831,65794,28922,2008-11-11,36872,0.12548709972739433,-0.09024045177246964,0.14285714285714285,0.9180327868852459
2008-11-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,289700,62986,23776,2008-11-18,39210,0.1353469105971695,-0.03882171763942088,0.1889763779527559,0.6829268292682927
2008-11-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,276567,73051,15312,2008-11-25,57739,0.20877038836882203,0.06160852817354551,0.4375,0.20161290322580644
2008-12-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,264796,69409,8657,2008-12-02,60752,0.22942944757473677,0.07735381942411224,0.5116279069767442,0.128
2008-12-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,261001,69760,11925,2008-12-09,57835,0.2215891893134509,0.09610208958605657,0.4846153846153846,0.07936507936507936
2008-12-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,282915,85191,11859,2008-12-16,73332,0.25920152696039445,0.12385461636322495,0.5954198473282443,0.047244094488188976
2008-12-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,291022,94571,6768,2008-12-22,87803,0.3017057129701535,0.09293532460133144,0.7121212121212122,0.1015625
2008-12-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,300448,99432,7545,2008-12-30,91887,0.3058332889551603,0.07640384138042355,0.7218045112781954,0.15503875968992248
2009-01-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,320391,104828,6338,2009-01-06,98490,0.30740563873517046,0.08581644942171957,0.7313432835820896,0.1076923076923077
2009-01-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,318185,96909,6889,2009-01-13,90020,0.2829171708282917,0.023715643867897263,0.6370370370370371,0.40458015267175573
2009-01-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,331507,101220,8898,2009-01-20,92322,0.2784918568838667,-0.023213856086286788,0.625,0.5984848484848485
2009-01-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,354191,118261,12696,2009-01-27,105565,0.29804540488041764,-0.007787884074742679,0.6788321167883211,0.5263157894736842
2009-02-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,346288,130230,12946,2009-02-03,117284,0.3386891835697454,0.03128354483457496,0.8623188405797102,0.34328358208955223
2009-02-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,350858,135286,12626,2009-02-10,122660,0.34960012312673505,0.06668295229844334,0.9136690647482014,0.2
2009-02-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,361619,137668,14501,2009-02-17,123167,0.3405988070317102,0.06210695014784351,0.8642857142857143,0.23529411764705882
2009-02-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,372697,142009,11416,2009-02-24,130593,0.35039992272543113,0.05235451784501349,0.9148936170212766,0.2773722627737226
2009-03-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,365271,142338,7446,2009-03-03,134892,0.36929293592976176,0.030603752360016334,0.971830985915493,0.36231884057971014
2009-03-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,371321,136814,8042,2009-03-10,128772,0.3467942831135325,-0.002805840013202554,0.8811188811188811,0.49640287769784175
2009-03-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,376237,134182,6202,2009-03-17,127980,0.3401579323670984,-0.00044087466461179003,0.8402777777777778,0.4928571428571429
2009-03-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,387177,134155,8485,2009-03-24,125670,0.3245802307471776,-0.02581969197825351,0.7586206896551724,0.6453900709219859
2009-03-31T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,368618,138279,7794,2009-03-31,130485,0.35398434151343666,-0.015308594416325094,0.9178082191780822,0.5845070422535211
2009-04-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,344929,126084,14927,2009-04-07,111157,0.3222605231801327,-0.02453375993339979,0.7414965986394558,0.6293706293706294
2009-04-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,336930,125729,13705,2009-04-14,112024,0.3324844923277832,-0.007673440039315194,0.777027027027027,0.5347222222222222
2009-04-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,339226,123645,12331,2009-04-21,111314,0.3281411212583941,0.003560890511216497,0.7718120805369127,0.47586206896551725
2009-04-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,343037,123760,15478,2009-04-28,108282,0.3156569116450995,-0.03832742986833715,0.7066666666666667,0.7191780821917808
2009-05-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,341461,126846,12219,2009-05-05,114627,0.33569573099124056,0.013435207811107852,0.8013245033112583,0.4489795918367347
2009-05-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,359517,136934,12773,2009-05-12,124161,0.3453550179824598,0.012870525654676612,0.868421052631579,0.4527027027027027
2009-05-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,367931,140605,13146,2009-05-19,127459,0.3464209321856544,0.018279810927260276,0.8758169934640523,0.4161073825503356
2009-05-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,396965,155440,12542,2009-05-26,142898,0.35997632033050775,0.044319408685408235,0.9285714285714286,0.2866666666666667
2009-06-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,391057,162201,9047,2009-06-02,153154,0.3916411162567094,0.05594538526546883,1.0,0.23841059602649006
2009-06-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,387181,166473,5836,2009-06-09,160637,0.4148886438125838,0.06953362583012396,1.0,0.15789473684210525
2009-06-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,371997,153484,6654,2009-06-16,146830,0.3947074842001414,0.048286552014487005,0.9935897435897436,0.29411764705882354
2009-06-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,370347,149419,10207,2009-06-23,139212,0.3758961190451117,0.015919798714603972,0.9615384615384616,0.45454545454545453
2009-06-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,379199,147628,10141,2009-06-30,137487,0.36257215868185305,-0.029068957574856336,0.9230769230769231,0.6774193548387096
2009-07-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,372985,144471,5708,2009-07-07,138763,0.37203372789790473,-0.04285491591467905,0.9487179487179487,0.7756410256410257
2009-07-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,370509,140260,8088,2009-07-14,132172,0.35673087563325045,-0.037976608566890946,0.8846153846153846,0.717948717948718
2009-07-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,390939,158071,7736,2009-07-21,150335,0.3845484845461824,0.00865236550107068,0.9807692307692307,0.48717948717948717
2009-07-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,386340,154908,7570,2009-07-28,147338,0.3813687425583683,0.018796583876515227,0.967948717948718,0.41025641025641024
2009-08-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,392834,174707,7021,2009-08-04,167686,0.42686223697541453,0.0548285090775098,1.0,0.25
2009-08-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,385002,167169,7234,2009-08-11,159935,0.41541342642375884,0.05868255079050838,0.9935897435897436,0.23717948717948717
2009-08-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,373810,153525,12039,2009-08-18,141486,0.3784970974559268,-0.0060513870902556,0.9487179487179487,0.5384615384615384
2009-08-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,379629,156834,7238,2009-08-25,149596,0.39405840965785016,0.012689667099481883,0.9743589743589743,0.47435897435897434
2009-09-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,384703,157220,7182,2009-09-01,150038,0.39000995573208425,-0.03685228124333029,0.9615384615384616,0.7115384615384616
2009-09-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,451713,194723,7174,2009-09-08,187549,0.41519504641221305,-0.00021838001154578235,0.9871794871794872,0.5064102564102564
2009-09-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,467892,207387,5527,2009-09-15,201860,0.4314243457891992,0.05292724833327239,1.0,0.2692307692307692
2009-09-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,467145,208236,5170,2009-09-22,203066,0.43469586530948634,0.04063745565163618,1.0,0.3333333333333333
2009-09-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,454585,198175,3726,2009-09-29,194449,0.4277505856990442,0.03774062996695993,0.9871794871794872,0.33974358974358976
2009-10-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,484307,215753,6378,2009-10-06,209375,0.43231875649123386,0.017123710079020804,0.9935897435897436,0.46153846153846156
2009-10-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,504187,232086,5232,2009-10-13,226854,0.44994020075884544,0.01851585496964625,1.0,0.4423076923076923
2009-10-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,509678,233990,6715,2009-10-20,227275,0.4459187957887137,0.011222930479227344,0.9935897435897436,0.5128205128205128
2009-10-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,497479,217920,7549,2009-10-27,210371,0.4228741313703694,-0.004876454328674784,0.9551282051282052,0.5705128205128205
2009-11-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,493991,227499,9278,2009-11-03,218221,0.44175096307422607,0.009432206582992209,0.9871794871794872,0.532051282051282
2009-11-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,530505,223460,8495,2009-11-09,214965,0.40520824497412844,-0.044731955784717004,0.9230769230769231,0.8333333333333334
2009-11-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,533119,222637,8401,2009-11-17,214236,0.4018539950742705,-0.044064800714443186,0.9166666666666666,0.8269230769230769
2009-11-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,521253,225366,3589,2009-11-24,221777,0.4254690140872091,0.0025948827168397193,0.9487179487179487,0.532051282051282
2009-12-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,521433,224030,6874,2009-12-01,217156,0.41646002458609255,-0.02529093848813352,0.9358974358974359,0.7051282051282052
2009-12-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,505652,213164,5353,2009-12-08,207811,0.41097632363760056,0.00576807866347212,0.9102564102564102,0.5128205128205128
2009-12-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,504368,212517,4429,2009-12-15,208088,0.41257177299114933,0.010717777916878835,0.9102564102564102,0.48717948717948717
2009-12-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,499233,206996,4813,2009-12-22,202183,0.4049872504421783,-0.020481763645030793,0.8910256410256411,0.6602564102564102
2009-12-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,491712,201751,5926,2009-12-29,195825,0.39825141546270987,-0.01820860912338268,0.8782051282051282,0.6474358974358975
2010-01-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,507643,198506,6907,2010-01-05,191599,0.37742862602261823,-0.03354769761498233,0.8205128205128205,0.7435897435897436
2010-01-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,523266,202180,11137,2010-01-12,191043,0.3650972927727007,-0.047474480218448634,0.7628205128205128,0.8461538461538461
2010-01-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,528924,200320,7695,2010-01-19,192625,0.36418275593469007,-0.04080449450748824,0.75,0.8141025641025641
2010-01-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,507565,182133,7766,2010-01-26,174367,0.34353629584388207,-0.0547151196188278,0.6282051282051282,0.8525641025641025
2010-02-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,480860,187024,8423,2010-02-02,178601,0.37141995591232374,-0.0060086701102944895,0.782051282051282,0.5705128205128205
2010-02-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,466905,166132,13404,2010-02-09,152728,0.3271072273803022,-0.03799006539239852,0.5128205128205128,0.75
2010-02-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,466509,167613,10459,2010-02-16,157154,0.33687238617047044,-0.027310369764219633,0.5576923076923077,0.6858974358974359
2010-02-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,466572,171565,6909,2010-02-23,164656,0.35290587519182465,0.00936957934794258,0.6794871794871795,0.47435897435897434
2010-03-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,482786,182360,5689,2010-03-02,176671,0.36594060308293946,-0.005479352829384276,0.7564102564102564,0.5448717948717948
2010-03-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,493909,179078,4670,2010-03-09,174408,0.35311767957255286,0.026010452192250677,0.6730769230769231,0.3269230769230769
2010-03-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,496481,176715,6438,2010-03-16,170277,0.34296780742868305,0.006095421258212608,0.5897435897435898,0.48717948717948717
2010-03-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,495143,162654,8962,2010-03-23,153692,0.3103992180036878,-0.04250665718813684,0.3974358974358974,0.8269230769230769
2010-03-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,466678,155355,8135,2010-03-30,147220,0.3154637673085082,-0.05047683577443124,0.4166666666666667,0.8653846153846154
2010-04-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,497388,181635,6500,2010-04-06,175135,0.3521094196080324,-0.0010082599645204748,0.6602564102564102,0.5192307692307693
2010-04-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,528856,200201,3506,2010-04-13,196695,0.3719254390609164,0.02895763163223336,0.782051282051282,0.3076923076923077
2010-04-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,521338,199008,6768,2010-04-20,192240,0.36874350229601527,0.058344284292327464,0.7628205128205128,0.1794871794871795
2010-04-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,538591,210203,4760,2010-04-27,205443,0.3814452896539304,0.06598152234542215,0.8333333333333334,0.1282051282051282
2010-05-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,551616,217433,9645,2010-05-04,207788,0.37668958115790696,0.02458016154987458,0.8012820512820513,0.33974358974358976
2010-05-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,583504,224664,7134,2010-05-11,217530,0.37279950094600894,0.0008740618850925364,0.7756410256410257,0.5
2010-05-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,579758,226337,6542,2010-05-18,219795,0.3791150790502244,0.010371576754209133,0.8205128205128205,0.4551282051282051
2010-05-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,591360,212919,7703,2010-05-25,205216,0.3470238095238095,-0.03442148013012086,0.5897435897435898,0.75
2010-06-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,553950,210717,4459,2010-06-01,206258,0.3723404639407889,-0.004349117217118059,0.7628205128205128,0.5448717948717948
2010-06-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,564792,215177,5161,2010-06-08,210016,0.3718466267227581,-0.0009528742232508547,0.7435897435897436,0.5256410256410257
2010-06-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,569204,215511,4021,2010-06-15,211490,0.3715539595645849,-0.007561119485639478,0.7371794871794872,0.6153846153846154
2010-06-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,602411,223219,4354,2010-06-22,218865,0.3633150789079217,0.016291269384112184,0.6730769230769231,0.40384615384615385
2010-06-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,601138,219365,4903,2010-06-29,214462,0.35676001184420214,-0.015580452096586761,0.6346153846153846,0.6666666666666666
2010-07-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,577732,193032,11299,2010-07-06,181733,0.3145628076686076,-0.057283819054150475,0.32051282051282054,0.9166666666666666
2010-07-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,568078,188892,8138,2010-07-13,180754,0.3181851787958696,-0.05336878076871532,0.3525641025641026,0.9038461538461539
2010-07-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,559473,169169,20798,2010-07-20,148371,0.2651977843434804,-0.09811729456444129,0.16666666666666666,0.9615384615384616
2010-07-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,560066,167161,14269,2010-07-27,152892,0.27298925483782266,-0.08377075700637948,0.1794871794871795,0.9487179487179487
2010-08-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,518643,167800,11435,2010-08-03,156365,0.30148869260743905,-0.013074115061168567,0.25,0.6346153846153846
2010-08-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,523078,167837,9244,2010-08-10,158593,0.3031918757814322,-0.014993303014437409,0.26282051282051283,0.6346153846153846
2010-08-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,543674,182555,5336,2010-08-17,177219,0.32596556024382256,0.06076777590034216,0.38461538461538464,0.14102564102564102
2010-08-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,556464,201864,5780,2010-08-24,196084,0.3523749964058771,0.07938574156805445,0.5897435897435898,0.07692307692307693
2010-08-31T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,577352,215631,6431,2010-08-31,209200,0.3623439426900747,0.06085525008263565,0.6602564102564102,0.14743589743589744
2010-09-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,585564,217437,6410,2010-09-07,211027,0.36038246886762165,0.057190593086189456,0.6410256410256411,0.17307692307692307
2010-09-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,594058,225821,7571,2010-09-14,218250,0.3673883694858078,0.041422809241985215,0.7115384615384616,0.24358974358974358
2010-09-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,597592,219781,5982,2010-09-21,213799,0.35776750692780357,0.0053925105219264635,0.6153846153846154,0.48717948717948717
2010-09-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,619408,231457,7049,2010-09-28,224408,0.3622943197375559,-4.962295251881299e-05,0.6474358974358975,0.5064102564102564
2010-10-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,617204,227061,8345,2010-10-05,218716,0.3543658174606775,-0.006016651406944129,0.5833333333333334,0.5705128205128205
2010-10-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,616382,233925,9966,2010-10-12,223959,0.3633444844268652,-0.004043885058942598,0.6730769230769231,0.532051282051282
2010-10-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,630626,220360,11613,2010-10-19,208747,0.33101553059975325,-0.02675197632805032,0.3782051282051282,0.717948717948718
2010-10-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,607582,209780,11743,2010-10-26,198037,0.3259428356995434,-0.03635148403801247,0.3525641025641026,0.7692307692307693
2010-11-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,618381,211627,16033,2010-11-02,195594,0.31630014505620324,-0.03806567240447428,0.3076923076923077,0.7884615384615384
2010-11-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,650764,208053,19379,2010-11-09,188674,0.2899269166702522,-0.07341756775661296,0.16666666666666666,0.9358974358974359
2010-11-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,637435,183835,17233,2010-11-16,166602,0.2613631193768776,-0.06965241122287563,0.12179487179487179,0.9294871794871795
2010-11-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,622712,185172,15166,2010-11-23,170006,0.2730090314623775,-0.05293380423716593,0.14743589743589744,0.8846153846153846
2010-11-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,600158,187247,11873,2010-11-30,175374,0.2922130505633517,-0.02408709449285157,0.1858974358974359,0.6730769230769231
2010-12-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,603632,190212,10455,2010-12-07,179757,0.29779236355925465,0.007865446889002425,0.1987179487179487,0.4358974358974359
2010-12-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,594652,180601,11976,2010-12-14,168625,0.2835692135904697,0.022206094213592098,0.16666666666666666,0.30128205128205127
2010-12-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,582133,172385,14735,2010-12-21,157650,0.2708144015199276,-0.0021946299424498994,0.14102564102564102,0.5192307692307693
2010-12-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,594490,180866,12952,2010-12-28,167914,0.2824505037931673,-0.0097625467701844,0.16666666666666666,0.6089743589743589
2011-01-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,592613,172298,16163,2011-01-04,156135,0.2634687392952905,-0.034323624263964125,0.1282051282051282,0.7564102564102564
2011-01-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,588179,160750,21194,2011-01-11,139556,0.23726790653865576,-0.046301307051813956,0.10897435897435898,0.8653846153846154
2011-01-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,587832,159114,25874,2011-01-18,133240,0.226663400427333,-0.044151001092594594,0.10256410256410256,0.8525641025641025
2011-01-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,506047,160562,22345,2011-01-25,138217,0.27313075662932496,-0.009319747163842318,0.1794871794871795,0.5833333333333334
2011-02-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,462907,145530,21797,2011-02-01,123733,0.2672955906910027,0.0038268513957122052,0.15384615384615385,0.42948717948717946
2011-02-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,469779,159732,18223,2011-02-08,141509,0.30122461838438924,0.06395671184573348,0.2692307692307692,0.08974358974358974
2011-02-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,473345,166406,12172,2011-02-15,154234,0.3258384476438961,0.09917504721656309,0.38461538461538464,0.01282051282051282
2011-02-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,502119,185082,16633,2011-02-22,168449,0.33547625164552625,0.06234549501620129,0.4423076923076923,0.10256410256410256
2011-03-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,515784,199371,10555,2011-03-01,188816,0.3660757216199029,0.0987801309289002,0.7307692307692307,0.019230769230769232
2011-03-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,515214,197377,8757,2011-03-08,188620,0.3661003000694857,0.06487568168509644,0.7307692307692307,0.09615384615384616
2011-03-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,507760,187986,11748,2011-03-15,176238,0.3470891759886561,0.021250728344759995,0.5641025641025641,0.3076923076923077
2011-03-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,509131,183912,5037,2011-03-22,178875,0.35133393959511405,0.015857687949587806,0.5833333333333334,0.358974358974359
2011-03-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,492087,196020,4603,2011-03-29,191417,0.3889901582443755,0.022914436624472567,0.8461538461538461,0.2948717948717949
2011-04-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,508956,213018,6324,2011-04-05,206694,0.40611369155683397,0.04001339148734828,0.8974358974358975,0.23717948717948717
2011-04-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,514871,208714,6810,2011-04-12,201904,0.3921448285104424,0.04505565252178634,0.8525641025641025,0.21153846153846154
2011-04-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,537946,216243,4506,2011-04-19,211737,0.39360270361709165,0.0422687640219776,0.8525641025641025,0.23076923076923078
2011-04-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,530132,207496,5079,2011-04-26,202417,0.381823772192586,-0.007166386051789486,0.8141025641025641,0.5897435897435898
2011-05-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,522323,203624,10746,2011-05-03,192878,0.36926958988978087,-0.0368441016670531,0.7115384615384616,0.7628205128205128
2011-05-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,510151,191435,10461,2011-05-10,180974,0.35474594776840584,-0.03739888074203657,0.5897435897435898,0.7756410256410257
2011-05-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,509164,181722,7934,2011-05-17,173788,0.3413202818738167,-0.052282421743274965,0.46153846153846156,0.8910256410256411
2011-05-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,531180,191481,14589,2011-05-24,176892,0.333017056365074,-0.048806715827512004,0.40384615384615385,0.8782051282051282
2011-05-31T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,501400,197416,10101,2011-05-31,187315,0.3735839648982848,0.004314375008503957,0.7628205128205128,0.46794871794871795
2011-06-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,502251,203518,7648,2011-06-07,195870,0.3899842907231643,0.03523834295475847,0.8269230769230769,0.2564102564102564
2011-06-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,497780,197429,9643,2011-06-14,187786,0.37724697657599743,0.03592669470218074,0.7692307692307693,0.2564102564102564
2011-06-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,515016,213479,7220,2011-06-21,206259,0.4004904701989841,0.06747341383391009,0.8717948717948718,0.08333333333333333
2011-06-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,495761,178804,9233,2011-06-28,169571,0.34204183064016735,-0.03154213425811747,0.4358974358974359,0.7307692307692307
2011-07-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,489782,173769,8346,2011-07-05,165423,0.3377482226786611,-0.0522360680445032,0.41025641025641024,0.8846153846153846
2011-07-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,520202,208383,9278,2011-07-12,199105,0.38274554884448736,0.005498572268489932,0.8012820512820513,0.4551282051282051
2011-07-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,542342,220116,9827,2011-07-19,210289,0.3877424208340862,-0.012748049364897873,0.8076923076923077,0.6217948717948718
