trade_date,acquisition_status,evidence_status,canonical_n,cache_exact_n,exact_close,lineage_id,retrieved_at,gap_action,impacted_readiness_cells
2024-09-11,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2511.51001,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-12,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2558.75,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-13,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2579.01001,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-14,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-15,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-16,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2582.51001,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-17,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2569.58008,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-18,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-19,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-20,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2622.27002,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-21,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-22,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-23,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-24,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2657.13989,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-25,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-26,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2672.43994,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-27,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2658.32007,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-28,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-29,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-09-30,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01""]"
2024-10-01,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2663.42993,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-02,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-03,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2656.19995,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-04,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-05,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-06,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-07,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-08,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-09,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2607.82007,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-10,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-11,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2657.26001,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-12,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-13,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-14,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2648.61011,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-15,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-16,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2673.84009,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-17,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2693.090088,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-18,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2721.67993,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-19,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-20,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-21,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2719.72998,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-22,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-23,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-24,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2735.96997,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-25,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2747.62988,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-26,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-27,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-28,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2742.32007,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-29,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2774.59009,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-30,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-10-31,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02""]"
2024-11-01,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2736.3999,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-02,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-03,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-04,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2736.67993,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-05,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2743.98999,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-06,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2659.050049,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-07,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-08,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-09,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-10,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-11,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-12,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2598.27002,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-13,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-14,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-15,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-16,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-17,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-18,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2611.86011,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-19,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-20,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2650.26001,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-21,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-22,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-23,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-24,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-25,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2625.59009,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-26,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
2024-11-27,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,2636.030029,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""MONTHLY_DIRECTION_3M:2025-01"",""MONTHLY_DIRECTION_3M:2025-02"",""MONTHLY_DIRECTION_3M:2025-03""]"
